id,common_name,scientific_name,dimensions,depth_water_requirement,volume_water_requirement,watering_general_benchmark,plant_anatomy,cycle,watering,sunlight,default_image,original_url,watering_guide
7405,eggplant,['Solanum melongena'],"{'type': None, 'min_value': 2, 'max_value': 4, 'unit': 'feet'}","{'unit': 'inches', 'value': '2'}",[],"{'value': '3-4', 'unit': 'days'}",[],herbaceous perennial,average,['full sun'],"{'license': 5, 'license_name': 'Attribution-ShareAlike License', 'license_url': 'https://creativecommons.org/licenses/by-sa/2.0/', 'original_url': 'https://perenual.com/storage/species_image/7405_solanum_melongena/og/41587154692_1a2ea175f0_b.jpg', 'regular_url': 'https://perenual.com/storage/species_image/7405_solanum_melongena/regular/41587154692_1a2ea175f0_b.jpg', 'medium_url': 'https://perenual.com/storage/species_image/7405_solanum_melongena/medium/41587154692_1a2ea175f0_b.jpg', 'small_url': 'https://perenual.com/storage/species_image/7405_solanum_melongena/small/41587154692_1a2ea175f0_b.jpg', 'thumbnail': 'https://perenual.com/storage/species_image/7405_solanum_melongena/thumbnail/41587154692_1a2ea175f0_b.jpg'}",https://perenual.com/storage/species_image/7405_solanum_melongena/og/41587154692_1a2ea175f0_b.jpg,This plant generally waters 3-4 times per day
7409,potato,['Solanum tuberosum'],"{'type': None, 'min_value': 1, 'max_value': 1.5, 'unit': 'feet'}","{'unit': 'inches', 'value': '2'}",[],"{'value': '2-3', 'unit': 'days'}",[],annual,average,['full sun'],"{'license': 4, 'license_name': 'Attribution License', 'license_url': 'https://creativecommons.org/licenses/by/2.0/', 'original_url': 'https://perenual.com/storage/species_image/7409_solanum_tuberosum/og/4999049328_1d9acd50d3_b.jpg', 'regular_url': 'https://perenual.com/storage/species_image/7409_solanum_tuberosum/regular/4999049328_1d9acd50d3_b.jpg', 'medium_url': 'https://perenual.com/storage/species_image/7409_solanum_tuberosum/medium/4999049328_1d9acd50d3_b.jpg', 'small_url': 'https://perenual.com/storage/species_image/7409_solanum_tuberosum/small/4999049328_1d9acd50d3_b.jpg', 'thumbnail': 'https://perenual.com/storage/species_image/7409_solanum_tuberosum/thumbnail/4999049328_1d9acd50d3_b.jpg'}",https://perenual.com/storage/species_image/7409_solanum_tuberosum/og/4999049328_1d9acd50d3_b.jpg,This plant generally waters 2-3 times per day
7410,baby's tears,['Soleirolia soleirolii'],"{'type': None, 'min_value': 0.25, 'max_value': 0.5, 'unit': 'feet'}",[],[],"{'value': '2-3', 'unit': 'days'}",[],herbaceous perennial,average,"['part shade', 'part sun/part shade']","{'license': 6, 'license_name': 'Attribution-NoDerivs License', 'license_url': 'https://creativecommons.org/licenses/by-nd/2.0/', 'original_url': 'https://perenual.com/storage/species_image/7410_soleirolia_soleirolii/og/51977156257_98d3fda789_b.jpg'}",https://perenual.com/storage/species_image/7410_soleirolia_soleirolii/og/51977156257_98d3fda789_b.jpg,This plant generally waters 2-3 times per day
7463,peace lily,['Spathiphyllum (group)'],"{'type': None, 'min_value': 1, 'max_value': 6, 'unit': 'feet'}",[],[],"{'value': '7-10', 'unit': 'days'}",[],herbaceous perennial,average,"['part shade', 'full shade']","{'license': 44, 'license_name': 'Attribution-ShareAlike 4.0 International (CC BY-SA 4.0)', 'license_url': 'https://creativecommons.org/licenses/by-sa/4.0/', 'original_url': 'https://perenual.com/storage/species_image/7463_spathiphyllum_group/og/b4cfd76ce36d77ea460b3635517a73aab86fef0c.jpg', 'regular_url': 'https://perenual.com/storage/species_image/7463_spathiphyllum_group/regular/b4cfd76ce36d77ea460b3635517a73aab86fef0c.jpg', 'medium_url': 'https://perenual.com/storage/species_image/7463_spathiphyllum_group/medium/b4cfd76ce36d77ea460b3635517a73aab86fef0c.jpg', 'small_url': 'https://perenual.com/storage/species_image/7463_spathiphyllum_group/small/b4cfd76ce36d77ea460b3635517a73aab86fef0c.jpg', 'thumbnail': 'https://perenual.com/storage/species_image/7463_spathiphyllum_group/thumbnail/b4cfd76ce36d77ea460b3635517a73aab86fef0c.jpg'}",https://perenual.com/storage/species_image/7463_spathiphyllum_group/og/b4cfd76ce36d77ea460b3635517a73aab86fef0c.jpg,This plant generally waters 7-10 times per day
7571,stromanthe,['Stromanthe sanguinea'],"{'type': None, 'min_value': 3, 'max_value': 5, 'unit': 'feet'}",[],[],"{'value': '7-10', 'unit': 'days'}",[],herbaceous perennial,average,"['part shade', 'part sun/part shade']","{'license': 5, 'license_name': 'Attribution-ShareAlike License', 'license_url': 'https://creativecommons.org/licenses/by-sa/2.0/', 'original_url': 'https://perenual.com/storage/species_image/7571_stromanthe_sanguinea/og/3828377890_40e9ec34b8_b.jpg', 'regular_url': 'https://perenual.com/storage/species_image/7571_stromanthe_sanguinea/regular/3828377890_40e9ec34b8_b.jpg', 'medium_url': 'https://perenual.com/storage/species_image/7571_stromanthe_sanguinea/medium/3828377890_40e9ec34b8_b.jpg', 'small_url': 'https://perenual.com/storage/species_image/7571_stromanthe_sanguinea/small/3828377890_40e9ec34b8_b.jpg', 'thumbnail': 'https://perenual.com/storage/species_image/7571_stromanthe_sanguinea/thumbnail/3828377890_40e9ec34b8_b.jpg'}",https://perenual.com/storage/species_image/7571_stromanthe_sanguinea/og/3828377890_40e9ec34b8_b.jpg,This plant generally waters 7-10 times per day
7572,stromanthe,"[""Stromanthe sanguinea 'Tristar'""]","{'type': None, 'min_value': 3, 'max_value': 5, 'unit': 'feet'}",[],[],"{'value': '3-5', 'unit': 'days'}",[],herbaceous perennial,average,"['part shade', 'part sun/part shade']","{'license': 44, 'license_name': 'Attribution-ShareAlike 4.0 International (CC BY-SA 4.0)', 'license_url': 'https://creativecommons.org/licenses/by-sa/4.0/', 'original_url': 'https://perenual.com/storage/species_image/7572_stromanthe_sanguinea_tristar/og/b09f09962085a9e37cc090319ecb84907daf345d.jpg', 'regular_url': 'https://perenual.com/storage/species_image/7572_stromanthe_sanguinea_tristar/regular/b09f09962085a9e37cc090319ecb84907daf345d.jpg', 'medium_url': 'https://perenual.com/storage/species_image/7572_stromanthe_sanguinea_tristar/medium/b09f09962085a9e37cc090319ecb84907daf345d.jpg', 'small_url': 'https://perenual.com/storage/species_image/7572_stromanthe_sanguinea_tristar/small/b09f09962085a9e37cc090319ecb84907daf345d.jpg', 'thumbnail': 'https://perenual.com/storage/species_image/7572_stromanthe_sanguinea_tristar/thumbnail/b09f09962085a9e37cc090319ecb84907daf345d.jpg'}",https://perenual.com/storage/species_image/7572_stromanthe_sanguinea_tristar/og/b09f09962085a9e37cc090319ecb84907daf345d.jpg,This plant generally waters 3-5 times per day
7639,American evergreen,['Syngonium podophyllum'],"{'type': None, 'min_value': 3, 'max_value': 6, 'unit': 'feet'}",[],[],"{'value': '7-10', 'unit': 'days'}",[],perennial,average,"['part shade', 'part sun/part shade']","{'license': 4, 'license_name': 'Attribution License', 'license_url': 'https://creativecommons.org/licenses/by/2.0/', 'original_url': 'https://perenual.com/storage/species_image/7639_syngonium_podophyllum/og/24806294361_cf181b158a_b.jpg', 'regular_url': 'https://perenual.com/storage/species_image/7639_syngonium_podophyllum/regular/24806294361_cf181b158a_b.jpg', 'medium_url': 'https://perenual.com/storage/species_image/7639_syngonium_podophyllum/medium/24806294361_cf181b158a_b.jpg', 'small_url': 'https://perenual.com/storage/species_image/7639_syngonium_podophyllum/small/24806294361_cf181b158a_b.jpg', 'thumbnail': 'https://perenual.com/storage/species_image/7639_syngonium_podophyllum/thumbnail/24806294361_cf181b158a_b.jpg'}",https://perenual.com/storage/species_image/7639_syngonium_podophyllum/og/24806294361_cf181b158a_b.jpg,This plant generally waters 7-10 times per day
7640,arrowhead plant,"[""Syngonium podophyllum 'Neon Robusta'""]","{'type': None, 'min_value': 0.5, 'max_value': 1, 'unit': 'feet'}",[],[],"{'value': '7-10', 'unit': 'days'}",[],perennial,average,"['part shade', 'part sun/part shade']","{'license': 5, 'license_name': 'Attribution-ShareAlike License', 'license_url': 'https://creativecommons.org/licenses/by-sa/2.0/', 'original_url': 'https://perenual.com/storage/species_image/7640_syngonium_podophyllum_neon_robusta/og/357075620_6c39fc7e2e_b.jpg', 'regular_url': 'https://perenual.com/storage/species_image/7640_syngonium_podophyllum_neon_robusta/regular/357075620_6c39fc7e2e_b.jpg', 'medium_url': 'https://perenual.com/storage/species_image/7640_syngonium_podophyllum_neon_robusta/medium/357075620_6c39fc7e2e_b.jpg', 'small_url': 'https://perenual.com/storage/species_image/7640_syngonium_podophyllum_neon_robusta/small/357075620_6c39fc7e2e_b.jpg', 'thumbnail': 'https://perenual.com/storage/species_image/7640_syngonium_podophyllum_neon_robusta/thumbnail/357075620_6c39fc7e2e_b.jpg'}",https://perenual.com/storage/species_image/7640_syngonium_podophyllum_neon_robusta/og/357075620_6c39fc7e2e_b.jpg,This plant generally waters 7-10 times per day
7681,batflower,['Tacca leontopetaloides'],"{'type': None, 'min_value': 1.5, 'max_value': 2, 'unit': 'feet'}","{'unit': 'inches', 'value': '3'}",[],"{'value': '7-10', 'unit': 'days'}",[],herbaceous perennial,average,"['full sun', 'part shade']","{'license': 4, 'license_name': 'Attribution License', 'license_url': 'https://creativecommons.org/licenses/by/2.0/', 'original_url': 'https://perenual.com/storage/species_image/7681_tacca_leontopetaloides/og/25115842896_05c68bcd8f_b.jpg', 'regular_url': 'https://perenual.com/storage/species_image/7681_tacca_leontopetaloides/regular/25115842896_05c68bcd8f_b.jpg', 'medium_url': 'https://perenual.com/storage/species_image/7681_tacca_leontopetaloides/medium/25115842896_05c68bcd8f_b.jpg', 'small_url': 'https://perenual.com/storage/species_image/7681_tacca_leontopetaloides/small/25115842896_05c68bcd8f_b.jpg', 'thumbnail': 'https://perenual.com/storage/species_image/7681_tacca_leontopetaloides/thumbnail/25115842896_05c68bcd8f_b.jpg'}",https://perenual.com/storage/species_image/7681_tacca_leontopetaloides/og/25115842896_05c68bcd8f_b.jpg,This plant generally waters 7-10 times per day
7743,tropical almond,['Terminalia catappa'],"{'type': None, 'min_value': 75, 'max_value': 90, 'unit': 'feet'}","{'unit': 'inches', 'value': '2'}",[],"{'value': None, 'unit': 'days'}",[],perennial,average,"['full sun', 'part sun/part shade']","{'license': 4, 'license_name': 'Attribution License', 'license_url': 'https://creativecommons.org/licenses/by/2.0/', 'original_url': 'https://perenual.com/storage/species_image/7743_terminalia_catappa/og/24588414410_4796da60ee_b.jpg', 'regular_url': 'https://perenual.com/storage/species_image/7743_terminalia_catappa/regular/24588414410_4796da60ee_b.jpg', 'medium_url': 'https://perenual.com/storage/species_image/7743_terminalia_catappa/medium/24588414410_4796da60ee_b.jpg', 'small_url': 'https://perenual.com/storage/species_image/7743_terminalia_catappa/small/24588414410_4796da60ee_b.jpg', 'thumbnail': 'https://perenual.com/storage/species_image/7743_terminalia_catappa/thumbnail/24588414410_4796da60ee_b.jpg'}",https://perenual.com/storage/species_image/7743_terminalia_catappa/og/24588414410_4796da60ee_b.jpg,This plant generally waters 7-10 times per day
7866,foam flower,"[""Tiarella 'Pink Brushes'""]","{'type': None, 'min_value': 0.5, 'max_value': 1.5, 'unit': 'feet'}","{'unit': 'inches', 'value': '2'}",[],"{'value': '2-3', 'unit': 'days'}",[],herbaceous perennial,average,"['part shade', 'part sun/part shade']","{'license': 45, 'license_name': 'Attribution-ShareAlike 3.0 Unported (CC BY-SA 3.0)', 'license_url': 'https://creativecommons.org/licenses/by-sa/3.0/deed.en', 'original_url': 'https://perenual.com/storage/species_image/7866_tiarella_pink_brushes/og/2560px-Tiarella_cordifolia_Oakleaf_4zz.jpg', 'regular_url': 'https://perenual.com/storage/species_image/7866_tiarella_pink_brushes/regular/2560px-Tiarella_cordifolia_Oakleaf_4zz.jpg', 'medium_url': 'https://perenual.com/storage/species_image/7866_tiarella_pink_brushes/medium/2560px-Tiarella_cordifolia_Oakleaf_4zz.jpg', 'small_url': 'https://perenual.com/storage/species_image/7866_tiarella_pink_brushes/small/2560px-Tiarella_cordifolia_Oakleaf_4zz.jpg', 'thumbnail': 'https://perenual.com/storage/species_image/7866_tiarella_pink_brushes/thumbnail/2560px-Tiarella_cordifolia_Oakleaf_4zz.jpg'}",https://perenual.com/storage/species_image/7866_tiarella_pink_brushes/og/2560px-Tiarella_cordifolia_Oakleaf_4zz.jpg,This plant generally waters 2-3 times per day
7873,foam flower,"[""Tiarella 'Tntia041' STARGAZER MERCURY""]","{'type': None, 'min_value': 0.75, 'max_value': 1.5, 'unit': 'feet'}","{'unit': 'inches', 'value': '4'}",[],"{'value': '2-3', 'unit': 'days'}",[],herbaceous perennial,average,"['part shade', 'part sun/part shade']","{'license': 45, 'license_name': 'Attribution-ShareAlike 3.0 Unported (CC BY-SA 3.0)', 'license_url': 'https://creativecommons.org/licenses/by-sa/3.0/deed.en', 'original_url': 'https://perenual.com/storage/species_image/7873_tiarella_tntia041_stargazer_mercury/og/Tiarella_cordifolia_var._collina_Oakleaf_3zz.jpg', 'regular_url': 'https://perenual.com/storage/species_image/7873_tiarella_tntia041_stargazer_mercury/regular/Tiarella_cordifolia_var._collina_Oakleaf_3zz.jpg', 'medium_url': 'https://perenual.com/storage/species_image/7873_tiarella_tntia041_stargazer_mercury/medium/Tiarella_cordifolia_var._collina_Oakleaf_3zz.jpg', 'small_url': 'https://perenual.com/storage/species_image/7873_tiarella_tntia041_stargazer_mercury/small/Tiarella_cordifolia_var._collina_Oakleaf_3zz.jpg', 'thumbnail': 'https://perenual.com/storage/species_image/7873_tiarella_tntia041_stargazer_mercury/thumbnail/Tiarella_cordifolia_var._collina_Oakleaf_3zz.jpg'}",https://perenual.com/storage/species_image/7873_tiarella_tntia041_stargazer_mercury/og/Tiarella_cordifolia_var._collina_Oakleaf_3zz.jpg,This plant generally waters 2-3 times per day
7890,wishbone flower,['Torenia fournieri'],"{'type': None, 'min_value': 0.5, 'max_value': 1, 'unit': 'feet'}","{'unit': 'inches', 'value': '3'}",[],"{'value': '2-3', 'unit': 'days'}",[],annual,average,"['part shade', 'part sun/part shade']","{'license': 5, 'license_name': 'Attribution-ShareAlike License', 'license_url': 'https://creativecommons.org/licenses/by-sa/2.0/', 'original_url': 'https://perenual.com/storage/species_image/7890_torenia_fournieri/og/26486134156_643ee1a35f_b.jpg', 'regular_url': 'https://perenual.com/storage/species_image/7890_torenia_fournieri/regular/26486134156_643ee1a35f_b.jpg', 'medium_url': 'https://perenual.com/storage/species_image/7890_torenia_fournieri/medium/26486134156_643ee1a35f_b.jpg', 'small_url': 'https://perenual.com/storage/species_image/7890_torenia_fournieri/small/26486134156_643ee1a35f_b.jpg', 'thumbnail': 'https://perenual.com/storage/species_image/7890_torenia_fournieri/thumbnail/26486134156_643ee1a35f_b.jpg'}",https://perenual.com/storage/species_image/7890_torenia_fournieri/og/26486134156_643ee1a35f_b.jpg,This plant generally waters 2-3 times per day
7902,spiderwort,"[""Tradescantia (Andersoniana Group) 'Concord Grape'""]","{'type': None, 'min_value': 0.75, 'max_value': 1, 'unit': 'feet'}",[],[],"{'value': '3-4', 'unit': 'days'}",[],herbaceous perennial,average,"['full sun', 'part shade']","{'license': 45, 'license_name': 'Attribution-ShareAlike 3.0 Unported (CC BY-SA 3.0)', 'license_url': 'https://creativecommons.org/licenses/by-sa/3.0/deed.en', 'original_url': 'https://perenual.com/storage/species_image/7902_tradescantia_andersoniana_group_concord_grape/og/Tradescantia_Concord_Grape_2zz.jpg', 'regular_url': 'https://perenual.com/storage/species_image/7902_tradescantia_andersoniana_group_concord_grape/regular/Tradescantia_Concord_Grape_2zz.jpg', 'medium_url': 'https://perenual.com/storage/species_image/7902_tradescantia_andersoniana_group_concord_grape/medium/Tradescantia_Concord_Grape_2zz.jpg', 'small_url': 'https://perenual.com/storage/species_image/7902_tradescantia_andersoniana_group_concord_grape/small/Tradescantia_Concord_Grape_2zz.jpg', 'thumbnail': 'https://perenual.com/storage/species_image/7902_tradescantia_andersoniana_group_concord_grape/thumbnail/Tradescantia_Concord_Grape_2zz.jpg'}",https://perenual.com/storage/species_image/7902_tradescantia_andersoniana_group_concord_grape/og/Tradescantia_Concord_Grape_2zz.jpg,This plant generally waters 3-4 times per day
7903,spiderwort,"[""Tradescantia (Andersoniana Group) 'Little Doll'""]","{'type': None, 'min_value': 0.75, 'max_value': 1, 'unit': 'feet'}",[],[],"{'value': '3-4', 'unit': 'days'}",[],herbaceous perennial,average,"['full sun', 'part shade']","{'license': 45, 'license_name': 'Attribution-ShareAlike 3.0 Unported (CC BY-SA 3.0)', 'license_url': 'https://creativecommons.org/licenses/by-sa/3.0/deed.en', 'original_url': 'https://perenual.com/storage/species_image/7903_tradescantia_andersoniana_group_little_doll/og/P1000315_Tradescantia_virginiana_28Virginia_Spiderwort29_28Commelinaceae29_Flower.jpg', 'regular_url': 'https://perenual.com/storage/species_image/7903_tradescantia_andersoniana_group_little_doll/regular/P1000315_Tradescantia_virginiana_28Virginia_Spiderwort29_28Commelinaceae29_Flower.jpg', 'medium_url': 'https://perenual.com/storage/species_image/7903_tradescantia_andersoniana_group_little_doll/medium/P1000315_Tradescantia_virginiana_28Virginia_Spiderwort29_28Commelinaceae29_Flower.jpg', 'small_url': 'https://perenual.com/storage/species_image/7903_tradescantia_andersoniana_group_little_doll/small/P1000315_Tradescantia_virginiana_28Virginia_Spiderwort29_28Commelinaceae29_Flower.jpg', 'thumbnail': 'https://perenual.com/storage/species_image/7903_tradescantia_andersoniana_group_little_doll/thumbnail/P1000315_Tradescantia_virginiana_28Virginia_Spiderwort29_28Commelinaceae29_Flower.jpg'}",https://perenual.com/storage/species_image/7903_tradescantia_andersoniana_group_little_doll/og/P1000315_Tradescantia_virginiana_28Virginia_Spiderwort29_28Commelinaceae29_Flower.jpg,This plant generally waters 3-4 times per day
7904,spiderwort,"[""Tradescantia (Andersoniana Group) 'Mariella'""]","{'type': None, 'min_value': 1, 'max_value': 1.5, 'unit': 'feet'}","{'unit': 'inch', 'value': '1'}",[],"{'value': '3-4', 'unit': 'days'}",[],herbaceous perennial,average,"['full sun', 'part shade', 'part sun/part shade']","{'license': 5, 'license_name': 'Attribution-ShareAlike License', 'license_url': 'https://creativecommons.org/licenses/by-sa/2.0/', 'original_url': 'https://perenual.com/storage/species_image/7904_tradescantia_andersoniana_group_mariella/og/7170777781_b6721e46ff_b.jpg', 'regular_url': 'https://perenual.com/storage/species_image/7904_tradescantia_andersoniana_group_mariella/regular/7170777781_b6721e46ff_b.jpg', 'medium_url': 'https://perenual.com/storage/species_image/7904_tradescantia_andersoniana_group_mariella/medium/7170777781_b6721e46ff_b.jpg', 'small_url': 'https://perenual.com/storage/species_image/7904_tradescantia_andersoniana_group_mariella/small/7170777781_b6721e46ff_b.jpg', 'thumbnail': 'https://perenual.com/storage/species_image/7904_tradescantia_andersoniana_group_mariella/thumbnail/7170777781_b6721e46ff_b.jpg'}",https://perenual.com/storage/species_image/7904_tradescantia_andersoniana_group_mariella/og/7170777781_b6721e46ff_b.jpg,This plant generally waters 3-4 times per day
